order_item_id,order_id,product_id,quantity,price
23681,11266,2497,1,271.73
23682,12590,1227,2,590.82
23683,10753,4597,3,785.09
23684,17378,746,3,546.77
23685,18273,3334,10,42.72
23686,278,2385,2,647.52
23687,5721,3102,7,933.59
23688,16939,2183,4,448.62
23689,14785,3359,9,529.51
23690,7916,3871,2,78.15
23691,6617,4023,1,954.64
23692,2445,551,4,314.41
23693,2836,1664,3,292.44
23694,723,3459,5,699.07
23695,9533,2790,4,256.33
23696,13021,1957,8,630.67
23697,13025,1082,2,64.66
23698,565,3969,3,595.13
23699,1800,2366,7,188.3
23700,7286,1976,7,406.01
23701,15716,2409,9,315.13
23702,18826,1443,9,630.89
23703,12148,4677,9,269.32
23704,3352,2461,6,40.21
23705,8838,3568,8,193.68
23706,10120,2044,3,517.1
23707,19481,1902,8,733.85
23708,3123,1044,7,146.65
23709,3965,2846,1,60.95
23710,7556,1717,9,709.26
23711,5840,672,8,497.8
23712,9828,3114,9,745.41
23713,15000,4597,10,205.8
23714,14161,1598,6,929.27
23715,16382,735,5,289.05
23716,15073,2881,7,891.21
23717,2523,3985,3,945.09
23718,14880,274,2,308.58
23719,11101,470,2,528.03
23720,12970,3952,3,462.56
23721,3744,4720,6,803.51
23722,11218,4598,2,686.33
23723,3942,1865,4,605.16
23724,13708,3567,1,571.27
23725,11104,3763,2,381.09
23726,19366,1713,3,722.91
23727,11483,210,10,530.41
23728,734,1038,10,721.91
23729,17767,1799,8,861.27
23730,9173,890,9,434.04
23731,925,4080,4,771.52
23732,3821,1635,6,769.17
23733,8077,1451,7,699.51
23734,13328,1146,10,998.67
23735,4689,2710,10,564.79
23736,7792,1049,3,569.78
23737,933,3579,7,940.51
23738,6686,2738,10,673.01
23739,11240,4404,1,448.82
23740,228,4627,3,560.18
23741,17658,3438,7,458.32
23742,8556,4062,1,204.61
23743,16347,1434,7,488.11
23744,7091,4467,2,90.45
23745,12101,1912,3,888.07
23746,10111,4909,5,631.53
23747,4391,540,4,84.91
23748,10906,1275,9,580.48
23749,13891,3455,8,951.2
23750,18129,76,6,380.0
23751,7943,4342,1,625.48
23752,8046,2602,7,282.64
23753,17670,1556,3,509.03
23754,2952,871,6,404.74
23755,15120,348,3,608.09
23756,7855,4550,2,692.28
23757,16938,3919,5,530.75
23758,10286,4744,5,773.82
23759,18670,534,7,104.29
23760,7,4337,1,420.36
23761,8941,2619,8,280.47
23762,13067,2199,8,971.41
23763,7851,1496,5,992.0
23764,13635,2613,5,976.4
23765,19462,4403,3,152.05
23766,10246,4072,7,310.72
23767,17741,2785,4,252.37
23768,7569,562,8,547.3
23769,12838,398,2,489.7
23770,19440,360,10,929.33
23771,8272,3462,8,419.64
23772,5508,4442,6,731.04
23773,4230,4261,3,619.66
23774,3078,2749,8,329.06
23775,13053,4081,1,402.81
23776,5546,1125,5,623.74
23777,11075,1603,7,252.98
23778,11232,232,4,485.38
23779,7870,2534,6,954.09
23780,4366,1260,7,382.2
23781,18772,1907,6,815.03
23782,16383,1944,3,244.68
23783,15087,1418,8,719.69
23784,11644,447,3,694.08
23785,15817,4392,2,205.46
23786,16451,2115,6,787.86
23787,19192,2455,10,835.36
23788,6656,998,1,370.67
23789,5318,2454,1,729.84
23790,553,4685,2,32.84
23791,4377,3055,1,697.04
23792,7627,1892,8,344.4
23793,18881,501,4,803.32
23794,11464,3476,5,87.39
23795,10164,2513,7,497.83
23796,4227,1362,8,706.31
23797,15527,2039,10,761.14
23798,5441,4818,2,873.59
23799,10751,3095,7,750.83
23800,19477,2310,5,638.13
23801,14718,3523,7,117.15
23802,10324,3790,10,362.45
23803,12519,3098,8,427.51
23804,7445,3931,4,819.4
23805,13693,4645,4,813.33
23806,296,2883,1,877.62
23807,2984,3969,8,11.41
23808,4974,2142,8,27.57
23809,15112,1414,3,507.32
23810,660,4000,9,262.1
23811,13070,4868,3,114.68
23812,13354,3783,6,622.88
23813,13118,1909,9,86.96
23814,15668,1665,8,269.53
23815,10672,4105,7,898.59
23816,16855,2264,6,562.65
23817,10839,4179,2,947.4
23818,13744,3070,7,588.32
23819,4594,4169,8,879.94
23820,2302,296,9,601.04
23821,6669,2798,9,878.32
23822,11881,855,1,360.51
23823,1579,4037,7,932.69
23824,2964,1740,1,474.14
23825,2615,5,10,827.03
23826,15186,87,4,909.06
23827,1474,3284,7,908.11
23828,12931,3444,4,974.58
23829,10061,2457,8,322.73
23830,11461,1939,4,196.52
23831,6431,2109,7,54.67
23832,8954,4709,10,619.44
23833,13624,1545,3,623.73
23834,15997,2199,7,55.55
23835,10945,522,10,489.18
23836,9503,3007,7,117.54
23837,17034,4640,9,981.47
23838,3514,1769,5,28.11
23839,13364,2579,4,913.71
23840,8531,3361,7,309.2
23841,10234,1484,4,442.81
23842,18501,4902,9,264.56
23843,19607,3712,3,466.77
23844,12801,4861,1,307.63
23845,19859,2254,8,920.34
23846,10920,2057,9,405.88
23847,13832,3870,9,755.66
23848,202,1143,10,611.56
23849,1994,342,5,559.62
23850,9487,4248,8,10.1
23851,14839,4859,2,310.23
23852,15414,3733,4,473.33
23853,5672,3254,8,282.04
23854,12302,438,10,577.08
23855,14437,3913,8,210.14
23856,7378,39,10,470.85
23857,8269,1349,9,57.99
23858,14077,675,9,364.42
23859,13268,3677,4,308.69
23860,709,3811,2,47.8
23861,15186,1558,3,197.24
23862,4949,881,9,442.48
23863,14006,2404,10,148.56
23864,9115,1916,9,105.84
23865,13819,1148,2,353.15
23866,92,785,8,420.12
23867,8919,3357,6,910.21
23868,4482,2780,1,200.3
23869,4587,1,5,80.81
23870,18002,3381,3,471.26
23871,8515,4995,9,574.46
23872,18795,1760,8,694.98
23873,16063,2086,4,730.63
23874,18547,2411,8,661.73
23875,9440,2230,2,198.74
23876,19694,976,9,451.74
23877,621,1983,4,138.0
23878,6915,727,2,683.54
23879,16423,3992,8,840.15
23880,8486,4345,3,108.03
23881,161,3230,3,464.56
23882,8166,3962,3,968.76
23883,5604,3569,4,416.58
23884,18462,2185,4,705.92
23885,3564,2402,4,297.41
23886,4977,1216,1,875.61
23887,11037,1389,2,569.65
23888,15530,383,3,66.06
23889,17068,1,1,231.22
23890,18012,4295,6,731.3
23891,10695,3383,9,801.4
23892,11251,112,2,674.96
23893,4851,3047,10,559.99
23894,6965,364,4,210.0
23895,3841,2391,9,721.69
23896,4698,3923,5,542.86
23897,18920,2420,10,786.95
23898,8204,1207,10,963.81
23899,8451,1851,2,760.32
23900,11533,1924,2,638.27
23901,335,2664,7,576.15
23902,19639,2621,9,980.29
23903,19780,2560,6,101.88
23904,12106,71,8,400.37
23905,12419,4955,7,662.17
23906,14323,4315,8,896.47
23907,4635,4505,1,269.92
23908,15797,4597,6,940.77
23909,2386,1775,10,352.96
23910,15875,1820,6,536.52
23911,6096,4871,9,185.91
23912,13310,4333,2,297.83
23913,14346,1859,4,580.99
23914,3854,4023,3,901.69
23915,8283,2068,9,521.36
23916,12441,3140,3,730.16
23917,12689,154,8,740.48
23918,12411,4035,2,639.57
23919,13931,1234,6,395.09
23920,3061,4208,9,616.81
23921,431,4787,1,93.76
23922,17248,1085,5,705.98
23923,11775,1894,9,944.66
23924,18855,3743,9,631.02
23925,8092,1099,6,757.16
23926,3247,620,3,81.92
23927,14809,2510,7,116.05
23928,11291,4084,5,452.87
23929,16713,3246,6,483.49
23930,11618,3554,4,211.08
23931,16211,3403,10,84.67
23932,3064,4909,8,981.92
23933,16380,4205,2,332.34
23934,8998,2633,2,702.39
23935,558,1577,9,506.59
23936,11532,893,3,282.52
23937,14358,2424,1,377.49
23938,1740,1128,9,569.31
23939,9510,803,3,734.5
23940,988,4904,9,642.6
23941,106,4927,10,982.25
23942,19845,2434,10,837.29
23943,19271,3919,10,161.4
23944,1886,3944,7,540.77
23945,13898,3998,9,746.19
23946,7601,72,2,488.16
23947,3606,2282,3,736.47
23948,5941,709,3,205.87
23949,8644,2709,2,636.32
23950,19407,4534,4,341.15
23951,8383,4001,2,814.06
23952,13972,3306,5,771.2
23953,18938,3937,2,32.56
23954,15665,4523,8,582.69
23955,12431,2089,3,305.29
23956,275,4449,9,958.43
23957,17517,1594,2,332.74
23958,7706,2516,8,486.61
23959,1750,2781,6,535.4
23960,15947,4989,9,548.43
23961,16756,1575,1,230.03
23962,15181,4413,10,288.36
23963,6805,4405,10,130.67
23964,2782,820,4,351.45
23965,9375,3179,8,404.86
23966,17246,4217,7,906.12
23967,2769,1653,9,291.43
23968,8675,4584,3,408.1
23969,12161,3028,10,945.15
23970,16982,3411,6,841.87
23971,3838,3158,1,130.68
23972,2985,1761,2,92.4
23973,17975,952,2,11.89
23974,839,2937,6,902.31
23975,4847,2246,10,824.39
23976,4746,549,7,377.91
23977,12694,1778,3,728.08
23978,2941,4437,6,906.12
23979,2301,1813,9,503.34
23980,10195,3293,9,104.23
23981,6597,4425,1,31.94
23982,9689,695,1,879.18
23983,1173,1483,7,173.96
23984,582,693,10,454.84
23985,14050,2365,3,601.57
23986,7148,2959,2,684.92
23987,18635,4845,3,411.98
23988,7327,905,5,427.49
23989,13484,1953,8,986.4
23990,19861,2820,2,182.45
23991,1775,583,3,245.77
23992,6242,4086,6,290.71
23993,18376,2339,10,730.13
23994,3332,3590,10,902.04
23995,3231,1241,8,508.33
23996,19957,2607,9,975.76
23997,15297,712,6,940.45
23998,8229,2744,1,336.18
23999,5677,4952,7,339.64
24000,9721,317,6,960.87
24001,11711,1648,2,163.43
24002,10689,4511,5,177.62
24003,2344,386,9,879.27
24004,14027,2528,7,621.81
24005,14225,1678,8,933.21
24006,4786,676,6,783.54
24007,8551,1044,8,680.36
24008,18288,3513,4,60.82
24009,1412,2509,6,949.13
24010,15321,1305,2,475.99
24011,1923,3280,5,629.96
24012,9085,4713,2,617.37
24013,16030,4881,2,503.84
24014,12500,3568,1,785.55
24015,10171,1476,1,942.97
24016,5546,2570,6,75.48
24017,795,2747,8,59.57
24018,19022,2634,9,436.79
24019,13108,2444,6,243.72
24020,3383,3537,5,730.5
24021,16005,1021,7,211.49
24022,17556,3757,2,533.75
24023,3541,3519,2,377.83
24024,19617,2067,8,344.49
24025,17430,2862,4,782.04
24026,9981,2910,8,717.62
24027,13738,2885,1,539.6
24028,15495,4270,4,727.29
24029,3250,1168,9,583.94
24030,3578,4670,9,851.79
24031,2085,4436,4,673.73
24032,10237,3411,6,31.68
24033,9033,1170,3,982.53
24034,12043,4292,9,721.87
24035,7740,4448,9,234.69
24036,14890,229,3,284.31
24037,12906,2828,7,126.45
24038,8421,2647,4,806.7
24039,7741,2830,8,466.95
24040,472,4630,7,793.59
24041,5092,1003,5,224.35
24042,2395,3306,1,639.99
24043,19100,2194,10,184.71
24044,6198,442,6,843.87
24045,4645,934,5,567.99
24046,9106,3086,4,414.19
24047,11072,4602,10,823.59
24048,9164,4016,9,30.42
24049,16468,1465,10,629.65
24050,11290,1145,3,177.71
24051,5883,3952,3,418.15
24052,2005,1503,3,296.25
24053,14306,1056,4,482.98
24054,5090,2079,4,754.92
24055,9198,4050,8,587.51
24056,291,4073,5,81.03
24057,6457,1345,10,236.76
24058,9333,74,9,436.55
24059,1751,3155,6,726.82
24060,9953,1659,2,716.51
24061,1444,3378,9,856.91
24062,16223,4988,7,922.75
24063,15574,28,4,140.16
24064,15328,1118,3,245.1
24065,6551,4831,9,513.83
24066,15072,4499,8,555.97
24067,4695,863,10,831.57
24068,5102,2756,9,41.77
24069,3442,1805,5,143.88
24070,1480,1554,8,189.55
24071,18174,3696,10,402.49
24072,17954,4650,8,214.69
24073,5291,4862,8,89.33
24074,5110,1988,5,645.63
24075,1467,4712,3,995.69
24076,6573,1283,7,787.39
24077,9302,2000,9,797.44
24078,14293,4741,1,935.11
24079,10621,2688,2,101.08
24080,12541,2687,5,900.69
24081,1591,1327,5,91.03
24082,10096,4768,8,181.87
24083,5333,3810,5,184.35
24084,13407,4247,5,481.89
24085,12327,4726,4,939.5
24086,1657,221,2,22.9
24087,18325,453,5,859.32
24088,17595,2488,10,14.53
24089,16490,1109,9,329.25
24090,18484,1995,2,152.05
24091,3000,2064,9,918.2
24092,12565,1381,7,999.67
24093,7134,3260,9,339.46
24094,1763,4150,3,428.51
24095,7462,1918,10,910.93
24096,19356,1209,9,317.75
24097,14070,210,2,16.38
24098,4059,4798,5,588.16
24099,17305,1286,1,543.84
24100,13610,1585,7,345.71
24101,2096,796,2,508.8
24102,1668,1160,9,586.69
24103,15268,3911,9,462.98
24104,15814,4632,1,530.39
24105,6192,4752,10,72.29
24106,6146,1322,10,299.62
24107,15397,699,1,435.02
24108,13952,504,1,143.43
24109,3820,488,7,283.76
24110,10679,4365,8,936.93
24111,3176,1243,7,793.72
24112,10014,190,1,743.01
24113,5291,1280,4,632.23
24114,6105,2679,8,385.79
24115,2287,2418,6,204.01
24116,18976,3597,9,839.21
24117,11826,3494,8,833.41
24118,532,2318,7,710.7
24119,14808,1042,4,957.85
24120,14260,3565,5,25.52
24121,14062,4279,2,505.37
24122,7270,3240,8,673.38
24123,7603,1689,3,986.78
24124,4541,4694,2,847.36
24125,19985,1483,3,322.62
24126,18384,2973,5,738.84
24127,10421,2105,2,747.35
24128,17318,4367,2,754.51
24129,3668,4836,1,36.39
24130,8916,3830,7,296.32
24131,5643,4688,9,268.57
24132,9114,2937,6,250.85
24133,11528,355,2,573.97
24134,9304,3435,4,346.19
24135,17737,324,5,645.25
24136,12142,238,10,294.15
24137,10841,3719,7,188.73
24138,19407,4020,10,327.08
24139,10894,369,7,651.44
24140,16968,128,8,521.99
24141,1360,174,9,900.78
24142,8121,2629,4,807.43
24143,19728,1288,9,360.63
24144,3716,1032,3,181.59
24145,17778,1560,2,427.28
24146,9393,4623,8,807.81
24147,6738,2420,6,334.89
24148,19860,2287,6,402.85
24149,11984,1032,1,498.37
24150,4647,3307,8,711.57
24151,1942,1265,5,837.87
24152,11902,4386,9,366.51
24153,14111,3343,1,648.01
24154,12983,922,7,894.38
24155,17527,1970,1,968.77
24156,10771,4125,1,592.99
24157,2847,2547,6,98.87
24158,4681,3484,8,51.42
24159,7614,2320,2,372.78
24160,6276,4834,5,702.0
24161,3347,1175,4,572.92
24162,10666,3785,4,103.44
24163,12441,4581,7,597.32
24164,16187,1218,7,119.55
24165,15046,2862,9,259.97
24166,18620,4095,2,202.38
24167,12576,2106,5,871.12
24168,8968,4809,3,368.75
24169,9858,2383,8,145.07
24170,8803,4715,4,657.38
24171,1235,1312,4,364.89
24172,2305,4430,3,122.59
24173,13928,560,9,970.28
24174,10992,314,5,950.13
24175,1228,1031,2,342.35
24176,12187,471,3,501.6
24177,6957,4688,5,668.32
24178,11781,176,6,514.04
24179,9982,174,4,705.44
24180,17962,1762,1,15.27
24181,8023,4219,4,94.74
24182,3024,2604,8,894.26
24183,7543,1975,2,337.81
24184,19261,1838,8,220.3
24185,9536,4997,6,727.0
24186,17447,2631,3,228.76
24187,1509,418,7,732.71
24188,8411,2124,9,110.79
24189,12260,3532,9,283.71
24190,5325,3029,10,473.58
24191,12678,4449,8,919.97
24192,13494,3098,10,913.81
24193,11843,1985,7,138.76
24194,8194,1412,2,113.89
24195,4730,4368,4,742.3
24196,6782,1425,4,677.53
24197,7463,1173,6,572.7
24198,3723,1981,4,504.73
24199,10922,1612,6,313.15
24200,13116,2688,4,180.26
24201,16321,1497,3,505.47
24202,15423,245,9,361.62
24203,8263,2481,1,789.18
24204,3984,3065,8,506.83
24205,8660,485,9,464.34
24206,15379,3038,7,277.99
24207,3528,1886,7,632.74
24208,17639,4620,2,561.02
24209,6249,3432,7,723.83
24210,5732,1969,2,468.47
24211,11811,3704,10,553.52
24212,11872,108,7,755.82
24213,13679,507,3,626.95
24214,16002,3981,2,179.36
24215,1503,3346,7,403.87
24216,1482,4675,3,680.43
24217,4191,4725,8,719.76
24218,494,561,9,70.8
24219,1308,4559,9,903.91
24220,11867,4188,9,49.74
24221,16075,1308,3,611.69
24222,14215,2607,7,382.56
24223,15946,4703,5,148.16
24224,14353,4200,4,406.84
24225,17679,4222,10,668.44
24226,3161,2099,9,121.69
24227,7480,2601,2,619.4
24228,7518,1074,8,662.01
24229,1188,1096,6,502.07
24230,5743,3963,10,854.79
24231,6547,1741,8,719.06
24232,16344,4706,10,544.44
24233,11345,1216,7,495.77
24234,17577,3400,5,465.81
24235,5946,1935,10,440.88
24236,18747,2991,6,108.18
24237,704,4903,6,434.38
24238,10974,327,2,655.13
24239,4709,31,6,88.56
24240,4599,1395,10,318.75
24241,424,1040,9,990.31
24242,12398,2125,4,720.94
24243,6266,1997,3,747.54
24244,11884,3141,1,925.02
24245,10246,4874,9,756.77
24246,665,3512,10,769.35
24247,6914,495,4,646.26
24248,11975,4882,10,113.56
24249,12315,4781,5,587.72
24250,565,256,9,951.35
24251,19085,1687,1,396.81
24252,13420,3015,4,463.11
24253,17039,4812,5,973.53
24254,3666,524,5,739.76
24255,1607,3835,6,689.27
24256,14326,3324,10,236.64
24257,2808,4085,6,143.24
24258,3397,4219,2,54.83
24259,6767,4676,6,176.72
24260,9002,4133,5,584.36
24261,963,2104,6,666.88
24262,19082,281,10,837.53
24263,4002,1640,3,186.69
24264,17717,4430,9,109.87
24265,11555,2108,8,600.62
24266,6245,4664,2,496.73
24267,3406,2028,8,722.34
24268,5961,1411,9,264.37
24269,6350,1160,2,219.78
24270,16231,1956,3,444.68
24271,6070,549,4,379.82
24272,11443,4990,1,213.94
24273,2192,191,6,997.66
24274,8534,1277,3,600.82
24275,2548,1828,9,154.16
24276,17519,2935,1,976.16
24277,12577,163,4,82.9
24278,8682,394,2,739.09
24279,11124,3490,1,662.4
24280,12098,2746,7,646.91
24281,8821,2631,2,968.56
24282,11867,1044,5,674.57
24283,15416,3112,3,324.89
24284,12036,2696,10,695.25
24285,8026,3405,2,255.45
24286,5043,2157,9,119.86
24287,14602,2747,5,621.82
24288,16357,3696,8,899.52
24289,8420,1525,7,337.58
24290,14732,2464,4,522.74
24291,15483,4362,1,65.17
24292,511,3774,5,326.99
24293,18149,4242,1,537.4
24294,16392,2944,7,99.2
24295,3524,1356,8,878.1
24296,7414,3379,2,776.21
24297,7183,3925,2,379.55
24298,532,4898,7,671.28
24299,8446,2594,1,57.7
24300,14746,3823,8,278.56
24301,10762,2726,2,494.22
24302,10528,39,6,33.28
24303,3778,2883,8,770.84
24304,19070,1482,4,442.12
24305,10168,1141,4,40.18
24306,8287,2705,8,858.14
24307,14479,2354,1,286.83
24308,10254,3297,7,242.6
24309,10856,4384,8,473.2
24310,8657,65,9,778.47
24311,127,4435,8,386.61
24312,6256,1360,8,375.29
24313,4937,1511,4,171.56
24314,518,4615,5,99.66
24315,211,1314,2,505.27
24316,15935,385,1,620.7
24317,7822,886,8,791.09
24318,759,4226,8,177.9
24319,8695,4342,3,39.84
24320,17612,579,3,573.82
24321,9499,4456,10,290.11
24322,8933,3291,8,169.87
24323,1525,875,10,910.24
24324,14565,1710,7,52.87
24325,15639,4767,5,562.45
24326,15982,129,10,48.26
24327,10589,3157,3,277.38
24328,14063,1605,6,858.03
24329,14438,1038,3,811.35
24330,14691,1667,3,329.85
24331,14956,2780,3,590.61
24332,1831,2105,8,404.65
24333,9855,2901,9,683.88
24334,14608,2581,3,118.49
24335,3838,64,2,794.62
24336,7346,1195,10,575.92
24337,13840,4148,4,392.07
24338,15453,209,5,132.86
24339,11699,281,7,275.59
24340,3265,4587,6,441.16
24341,14123,4335,8,929.02
24342,3344,2932,2,211.04
24343,15762,4650,5,222.46
24344,12079,2025,3,505.84
24345,12434,561,3,891.74
24346,10857,510,6,18.74
24347,16574,1049,4,345.8
24348,4359,4427,7,874.47
24349,12753,2520,10,648.75
24350,12551,2232,8,186.61
24351,6938,1692,7,711.09
24352,10685,1559,10,228.52
24353,7772,1959,1,808.6
24354,12578,4235,9,421.07
24355,8140,4805,6,550.86
24356,14219,512,6,877.05
24357,8878,1258,10,14.72
24358,9504,4056,10,56.62
24359,3882,1829,4,57.75
24360,15574,4948,9,729.25
24361,12404,1236,8,910.7
24362,4461,2119,8,881.49
24363,5222,2844,4,283.9
24364,1775,782,9,421.63
24365,19628,4760,5,85.94
24366,8678,4963,6,305.21
24367,12113,4199,2,691.2
24368,13508,593,3,420.08
24369,11164,4647,3,602.57
24370,4245,3504,8,57.39
24371,3716,32,8,952.22
24372,6417,1662,3,810.35
24373,7853,440,8,639.54
24374,8521,587,10,670.32
24375,11648,3437,3,250.45
24376,10737,3287,3,971.16
24377,6762,173,2,560.08
24378,18542,1553,4,24.84
24379,17050,2788,10,499.21
24380,5966,4952,3,155.8
24381,4528,3618,10,686.54
24382,10816,2194,2,195.01
24383,12054,1241,6,810.13
24384,10195,841,8,216.91
24385,17205,4866,3,944.6
24386,16487,4130,9,141.46
24387,14914,2802,9,38.12
24388,19907,2783,7,361.31
24389,13427,57,3,760.3
24390,14454,3184,7,328.11
24391,10770,3727,5,204.6
24392,10042,4804,9,688.45
24393,3855,3312,6,822.87
24394,5067,4893,1,93.76
24395,2391,413,6,28.59
24396,14441,2682,8,410.03
24397,953,30,9,91.39
24398,17712,2464,9,561.97
24399,9596,1219,1,864.58
24400,932,772,2,72.97
24401,19353,3295,5,968.95
24402,9854,238,2,883.3
24403,18881,4755,10,597.11
24404,14308,1227,3,123.86
24405,15041,3614,2,948.94
24406,9457,729,4,524.75
24407,4585,4227,9,580.75
24408,852,1104,10,340.85
24409,14157,2722,1,52.54
24410,19060,4012,6,711.74
24411,8202,1988,7,981.28
24412,14523,4557,6,600.61
24413,8204,1039,5,724.32
24414,5773,3760,3,960.15
24415,7328,3313,6,227.08
24416,16503,1986,1,556.62
24417,2817,2653,5,362.91
24418,10720,3512,9,756.67
24419,11760,4719,3,463.54
24420,14019,3631,9,295.79
24421,15608,755,9,297.91
24422,16108,375,1,889.64
24423,16954,2265,2,588.07
24424,18707,2130,5,109.16
24425,2487,891,3,868.03
24426,19154,4431,9,711.04
24427,1791,3991,10,706.59
24428,18562,1475,9,69.74
24429,12362,819,9,444.88
24430,15500,2097,3,764.43
24431,3338,1425,7,39.63
24432,8636,2189,10,964.61
24433,8922,2685,10,650.94
24434,6533,1785,4,700.39
24435,405,2888,4,212.17
24436,1071,673,3,788.22
24437,11611,4086,2,611.9
24438,2193,2647,2,907.19
24439,12672,267,5,626.27
24440,4598,1869,5,210.66
24441,1971,3191,6,487.28
24442,16059,716,4,206.04
24443,15493,394,9,765.75
24444,13844,3400,2,368.24
24445,10944,4234,8,95.74
24446,17644,3261,6,280.41
24447,4176,2766,1,911.98
24448,7715,151,7,699.21
24449,19470,2433,10,209.2
24450,2331,3188,6,776.37
24451,1027,1119,5,195.63
24452,5481,1114,2,934.83
24453,3580,3784,7,401.89
24454,18634,4589,1,965.8
24455,14883,2613,2,930.03
24456,3572,3830,1,435.9
24457,11555,4184,10,865.28
24458,216,3829,5,989.92
24459,13856,2526,2,514.98
24460,13446,2356,9,266.47
24461,19688,2912,8,332.93
24462,3117,4950,8,67.64
24463,12345,2719,3,299.99
24464,19534,4681,8,841.98
24465,1305,1178,9,621.87
24466,11887,235,1,720.69
24467,9358,3098,10,798.95
24468,2741,1683,10,332.97
24469,3899,16,6,375.15
24470,17801,4195,5,971.22
24471,5998,1708,3,393.86
24472,18278,555,6,497.36
24473,9939,260,8,975.56
24474,14812,1275,8,208.18
24475,18343,2973,7,484.78
24476,6401,668,10,573.32
24477,10791,1521,1,682.79
24478,13858,55,1,950.43
24479,17384,4958,8,779.41
24480,15310,1003,9,848.07
24481,16922,2134,4,294.09
24482,7751,2756,2,142.03
24483,5862,2758,2,982.45
24484,19862,4434,4,863.44
24485,8822,4904,7,346.8
24486,10787,3025,1,86.17
24487,4540,4815,6,997.67
24488,5378,4938,6,979.77
24489,12115,2406,1,91.8
24490,17696,4359,7,290.96
24491,17020,1004,7,225.55
24492,5435,3714,4,161.03
24493,7823,200,9,274.72
24494,17397,3012,2,669.51
24495,18646,4913,1,918.45
24496,8244,2778,10,915.24
24497,3839,716,4,978.13
24498,7660,958,4,998.09
24499,4268,2989,3,747.9
24500,9970,1013,7,280.72
24501,18300,4833,2,720.78
24502,2957,2486,7,408.6
24503,17312,4034,5,10.33
24504,7110,2062,4,533.76
24505,19311,1200,7,348.48
24506,18628,2340,4,562.5
24507,2734,4811,9,683.62
24508,13799,3148,7,93.02
24509,84,1107,4,496.47
24510,2613,213,4,140.82
24511,8118,636,3,93.88
24512,17702,3749,4,528.14
24513,3442,857,4,343.73
24514,19293,2331,3,249.73
24515,7017,4914,8,179.62
24516,15690,2546,3,702.89
24517,9797,2962,9,604.98
24518,15590,2081,8,326.38
24519,18887,1775,1,118.95
24520,14482,1963,5,479.67
24521,17065,3160,1,559.05
24522,13344,2273,4,141.51
24523,7551,2390,4,433.13
24524,19197,3293,2,401.45
24525,8256,3598,4,759.97
24526,14255,3532,1,516.26
24527,949,523,1,606.67
24528,8939,3027,4,83.54
24529,7989,1171,6,342.88
24530,3857,2404,5,983.34
24531,3713,3366,5,362.99
24532,1908,1030,1,46.24
24533,3778,4821,7,211.29
24534,1773,4702,3,490.56
24535,15502,3358,6,658.33
24536,7346,1716,5,18.31
24537,6070,1059,5,343.62
24538,7688,3003,4,649.15
24539,7758,4865,10,792.27
24540,9998,1238,7,950.46
24541,9225,3079,10,936.91
24542,7926,975,9,298.5
24543,19995,4655,3,382.86
24544,5889,586,5,567.69
24545,13144,913,9,952.27
24546,12463,3299,8,747.69
24547,3795,2146,4,493.29
24548,3871,1901,2,943.64
24549,12478,4999,10,431.97
24550,15964,3278,7,38.92
24551,5505,1083,3,467.73
24552,2606,2825,7,214.37
24553,2464,2826,4,963.95
24554,1127,4283,5,52.46
24555,4259,122,9,808.0
24556,12555,3856,7,128.69
24557,8036,669,3,616.6
24558,6149,1330,1,593.26
24559,11056,4934,2,172.01
24560,7181,2127,5,388.36
24561,17391,3675,8,773.82
24562,18216,1899,8,670.66
24563,12013,3313,2,425.66
24564,14972,654,10,459.56
24565,13079,4678,3,541.41
24566,4974,1065,10,551.45
24567,3544,4026,7,578.41
24568,5257,77,2,178.42
24569,3868,497,10,684.25
24570,10291,1706,5,982.63
24571,1259,1078,7,671.29
24572,6166,293,6,141.9
24573,4394,105,3,288.21
24574,13893,2816,10,385.74
24575,18760,1802,7,694.27
24576,4935,3021,8,96.13
24577,13937,3288,3,222.52
24578,6772,2256,8,585.33
24579,133,2389,4,888.48
24580,17082,3770,6,43.71
24581,9999,3934,4,840.56
24582,13239,1841,8,272.07
24583,19603,4601,2,36.57
24584,1362,4454,8,620.4
24585,11332,4426,4,969.24
24586,11665,4502,9,68.54
24587,13846,4610,4,988.25
24588,8679,4977,4,293.78
24589,353,1393,6,843.77
24590,8536,2975,3,562.2
24591,11515,4552,6,42.08
24592,16630,3680,2,191.14
24593,13030,3767,10,440.5
24594,275,3268,8,384.2
24595,11619,1693,1,476.68
24596,17746,3267,6,401.12
24597,3422,2794,7,64.54
24598,1160,2354,1,716.29
24599,13166,4570,4,250.17
24600,14332,2910,1,345.94
24601,1842,2838,5,546.32
24602,7599,3754,2,38.61
24603,8722,875,3,888.49
24604,12357,852,8,170.18
24605,3887,1156,9,300.82
24606,16550,950,1,546.57
24607,18333,4811,10,668.85
24608,16454,1307,7,272.92
24609,6445,4880,3,69.99
24610,1465,4013,2,574.13
24611,19966,3276,7,992.12
24612,16047,250,9,717.91
24613,4627,689,7,11.43
24614,12846,2180,6,436.38
24615,17812,242,1,439.68
24616,15170,3939,2,344.34
24617,6043,2873,4,643.75
24618,329,2450,6,399.69
24619,9300,1385,5,194.03
24620,15233,895,3,422.64
24621,4823,38,10,624.61
24622,4788,1775,10,525.61
24623,9769,951,8,64.1
24624,15185,992,4,286.99
24625,436,1835,8,321.43
24626,18111,4311,2,219.56
