payment_id,payment_type,payment_date,amount,payment_status
8925,UPI,2020-07-18 20:38,319.14,Failed
8926,Net Banking,2023-04-05 23:35,734.66,Completed
8927,Debit Card,2022-01-31 10:00,675.52,Refunded
8928,Credit Card,2021-08-09 05:02,646.19,Completed
8929,Net Banking,2021-03-12 21:41,756.01,Refunded
8930,Debit Card,2023-06-09 14:30,57.22,Completed
8931,Credit Card,2020-06-13 19:51,704.78,Refunded
8932,Net Banking,2022-07-05 19:08,692.93,Failed
8933,Net Banking,2022-12-09 20:23,987.03,Refunded
8934,Net Banking,2021-02-12 04:12,139.84,Failed
8935,Credit Card,2022-12-25 15:34,95.79,Completed
8936,Net Banking,2023-06-17 14:05,260.72,Completed
8937,Debit Card,2022-03-17 13:45,755.38,Failed
8938,Credit Card,2022-10-29 12:22,717.8,Failed
8939,Credit Card,2020-08-21 07:39,349.41,Refunded
8940,Net Banking,2021-07-03 10:18,952.83,Completed
8941,UPI,2021-07-10 14:20,86.47,Completed
8942,UPI,2023-05-17 14:01,538.86,Failed
8943,Credit Card,2020-09-07 08:01,915.99,Failed
8944,Debit Card,2022-03-10 04:12,89.1,Completed
8945,Debit Card,2022-06-28 13:25,317.19,Failed
8946,UPI,2020-06-16 15:07,985.58,Completed
8947,UPI,2022-10-23 09:41,570.05,Completed
8948,Net Banking,2020-03-02 01:39,563.99,Completed
8949,Debit Card,2021-12-08 17:25,458.36,Failed
8950,Debit Card,2020-06-27 08:21,561,Completed
8951,Credit Card,2020-03-01 17:46,318.27,Refunded
8952,Debit Card,2021-06-06 19:41,408,Completed
8953,Debit Card,2023-01-15 02:07,630.43,Failed
8954,Net Banking,2020-12-31 03:21,406.34,Completed
8955,Credit Card,2023-08-28 02:09,341.6,Refunded
8956,Credit Card,2020-01-17 02:22,558.07,Failed
8957,Net Banking,2020-04-18 23:18,275.87,Refunded
8958,Debit Card,2023-03-30 18:24,365.44,Refunded
8959,Net Banking,2023-05-11 22:37,28.27,Completed
8960,UPI,2021-07-24 13:48,674.05,Failed
8961,UPI,2020-11-02 07:45,748.15,Refunded
8962,Debit Card,2021-03-31 12:03,853.74,Refunded
8963,UPI,2022-12-27 23:30,507.7,Failed
8964,Net Banking,2023-06-29 03:13,666.2,Refunded
8965,Net Banking,2021-08-01 04:17,966.37,Refunded
8966,UPI,2020-06-04 22:59,990.79,Completed
8967,Debit Card,2021-05-02 04:55,288.9,Failed
8968,Credit Card,2021-12-18 13:30,606.23,Refunded
8969,Debit Card,2022-10-20 15:35,51.93,Failed
8970,Debit Card,2022-08-07 01:38,151.77,Failed
8971,Debit Card,2022-03-12 07:30,277.66,Completed
8972,Net Banking,2020-07-01 15:20,119.78,Refunded
8973,Net Banking,2020-04-28 17:15,710.35,Failed
8974,Credit Card,2022-06-04 06:25,170.08,Refunded
8975,UPI,2022-10-15 04:19,735.48,Failed
8976,Net Banking,2020-04-01 06:44,741.07,Completed
8977,Net Banking,2021-06-06 13:23,417.74,Failed
8978,Net Banking,2023-03-20 01:04,613.78,Refunded
8979,Debit Card,2022-11-15 01:10,871.48,Refunded
8980,UPI,2022-04-09 16:36,725.23,Completed
8981,Net Banking,2022-05-15 23:51,508.03,Refunded
8982,Net Banking,2022-07-19 04:54,979.79,Failed
8983,UPI,2021-04-17 20:32,735.98,Failed
8984,Net Banking,2021-11-19 19:04,800.89,Refunded
8985,Debit Card,2020-03-25 18:03,234.69,Failed
8986,Credit Card,2023-06-07 10:25,574.95,Completed
8987,Debit Card,2022-02-13 18:10,734.21,Completed
8988,Net Banking,2020-08-16 05:36,636.06,Refunded
8989,Net Banking,2023-08-08 08:36,795.88,Failed
8990,Debit Card,2021-01-22 07:40,866.37,Refunded
8991,Debit Card,2022-07-09 06:04,739.14,Completed
8992,Debit Card,2022-07-14 02:26,88.76,Completed
8993,Net Banking,2021-10-21 20:56,542.77,Refunded
8994,Credit Card,2022-07-23 02:40,292.05,Failed
8995,Credit Card,2020-10-27 09:14,48.92,Failed
8996,UPI,2021-09-11 21:22,333.31,Failed
8997,Net Banking,2022-03-09 05:05,228.87,Failed
8998,Debit Card,2022-03-11 08:10,203.08,Refunded
8999,Credit Card,2021-03-03 15:28,917.27,Completed
9000,Debit Card,2020-12-26 11:59,218.7,Completed
9001,UPI,2021-01-09 18:05,105.87,Completed
9002,Net Banking,2023-05-02 12:49,752.07,Refunded
9003,Debit Card,2020-03-03 08:00,309.22,Refunded
9004,Net Banking,2023-02-26 10:01,938.76,Refunded
9005,Debit Card,2022-10-17 21:58,725.81,Completed
9006,Debit Card,2021-04-19 15:43,208.88,Failed
9007,Debit Card,2022-10-09 23:07,633.5,Refunded
9008,UPI,2023-05-07 07:38,16.77,Completed
9009,Debit Card,2023-04-22 06:39,834.57,Refunded
9010,Debit Card,2023-06-21 23:04,163.22,Completed
9011,Credit Card,2021-04-24 23:39,217.04,Completed
9012,UPI,2021-10-19 00:28,884.56,Failed
9013,Credit Card,2023-09-17 02:35,556.81,Failed
9014,Credit Card,2022-08-25 03:47,708.84,Refunded
9015,Credit Card,2020-06-14 04:08,982.15,Refunded
9016,Debit Card,2023-01-07 02:04,143.15,Failed
9017,Net Banking,2021-10-01 00:10,626.98,Refunded
9018,Debit Card,2022-06-05 19:00,565.36,Completed
9019,Debit Card,2023-01-28 21:07,23.75,Completed
9020,Debit Card,2021-05-26 07:25,566.46,Completed
9021,Net Banking,2022-07-22 03:08,749.71,Completed
9022,Net Banking,2020-05-23 14:21,306.18,Completed
9023,UPI,2022-10-18 15:30,676.49,Completed
9024,UPI,2022-01-17 18:50,889.86,Failed
9025,Credit Card,2021-10-16 10:52,540.58,Refunded
9026,Credit Card,2023-08-14 20:42,84.02,Failed
9027,UPI,2023-09-16 20:21,899.13,Refunded
9028,Debit Card,2020-12-02 06:58,931.44,Completed
9029,Net Banking,2022-10-30 10:45,583.63,Failed
9030,Debit Card,2023-08-12 14:50,653.04,Completed
9031,Credit Card,2020-03-20 21:16,995.74,Refunded
9032,Credit Card,2020-01-15 20:23,485.97,Completed
9033,Debit Card,2020-10-17 07:08,657.36,Refunded
9034,Net Banking,2021-09-06 03:47,996.57,Failed
9035,Debit Card,2020-03-11 03:37,99.74,Failed
9036,UPI,2020-09-10 14:35,15.82,Refunded
9037,Debit Card,2021-09-20 03:47,764.04,Failed
9038,UPI,2020-11-06 03:04,345.9,Failed
9039,UPI,2020-10-10 02:45,274.05,Failed
9040,Credit Card,2022-10-12 13:16,506.16,Refunded
9041,UPI,2022-08-31 08:35,751.26,Completed
9042,Debit Card,2021-03-16 13:40,587.92,Refunded
9043,Debit Card,2020-06-16 23:01,64.73,Completed
9044,UPI,2022-06-18 16:49,913.64,Refunded
9045,Credit Card,2020-01-22 11:11,299.24,Completed
9046,Net Banking,2023-03-29 11:45,706.96,Completed
9047,Debit Card,2021-09-27 02:54,901.27,Completed
9048,Debit Card,2021-09-08 16:02,152.9,Completed
9049,UPI,2023-05-27 00:46,690,Completed
9050,Credit Card,2020-04-24 10:11,917.81,Completed
9051,Net Banking,2023-02-21 11:45,300.5,Completed
9052,Net Banking,2022-08-16 05:32,789.69,Refunded
9053,Net Banking,2020-06-28 10:30,692.89,Failed
9054,Net Banking,2021-01-17 00:22,567.38,Failed
9055,Debit Card,2020-02-10 09:51,308.37,Refunded
9056,Net Banking,2022-01-21 10:43,795.16,Refunded
9057,Credit Card,2020-04-28 18:42,949.72,Refunded
9058,UPI,2020-05-09 21:02,56.5,Completed
9059,Debit Card,2021-12-05 07:01,921.67,Refunded
9060,Debit Card,2021-03-09 10:51,56.86,Failed
9061,Credit Card,2020-08-25 08:51,483.96,Refunded
9062,Debit Card,2021-10-27 13:20,897.14,Failed
9063,Debit Card,2022-10-31 08:29,518.67,Completed
9064,UPI,2023-05-31 17:48,910.33,Completed
9065,UPI,2021-07-15 19:39,424.72,Completed
9066,UPI,2020-03-29 10:47,510.93,Refunded
9067,UPI,2023-09-09 19:38,999.89,Failed
9068,Credit Card,2021-06-14 01:40,134.51,Completed
9069,UPI,2022-09-08 16:20,218.58,Completed
9070,Net Banking,2023-02-18 17:43,547.6,Failed
9071,UPI,2020-09-16 13:29,392.67,Completed
9072,Debit Card,2022-12-05 22:26,873.93,Failed
9073,Credit Card,2021-04-22 21:23,238.42,Completed
9074,UPI,2023-02-04 10:58,655.59,Completed
9075,Credit Card,2020-05-02 17:53,223.65,Refunded
9076,Net Banking,2020-01-31 06:17,37.82,Completed
9077,Debit Card,2021-10-12 09:21,547.28,Completed
9078,UPI,2020-02-18 01:17,442.27,Failed
9079,UPI,2020-06-18 05:22,744.22,Failed
9080,Net Banking,2020-04-19 09:05,894.94,Refunded
9081,Debit Card,2020-12-08 13:50,512.44,Failed
9082,Credit Card,2021-06-24 04:27,104.78,Completed
9083,UPI,2021-04-05 05:10,348.28,Failed
9084,Debit Card,2021-09-15 02:24,589.05,Completed
9085,Debit Card,2021-09-21 00:12,826.43,Refunded
9086,UPI,2022-07-15 16:15,731.89,Refunded
9087,Net Banking,2023-07-06 23:09,302.14,Completed
9088,Debit Card,2021-04-17 07:58,65.89,Completed
9089,Debit Card,2020-03-31 02:01,669.71,Refunded
9090,UPI,2023-01-26 18:45,779.66,Refunded
9091,Credit Card,2022-01-07 11:18,666.02,Failed
9092,Debit Card,2021-12-03 19:23,13.18,Failed
9093,Debit Card,2023-05-18 02:29,160.48,Refunded
9094,Credit Card,2023-05-06 00:24,805.78,Failed
9095,Credit Card,2023-03-12 03:44,658.17,Failed
9096,Debit Card,2022-06-26 18:13,935.43,Completed
9097,Debit Card,2020-05-17 03:15,184.41,Refunded
9098,Debit Card,2022-12-22 15:18,387.22,Failed
9099,UPI,2022-04-05 06:48,777.98,Failed
9100,Credit Card,2020-11-16 12:36,892.52,Completed
9101,Credit Card,2022-02-05 22:51,198.09,Refunded
9102,UPI,2022-10-12 11:02,954.1,Refunded
9103,Debit Card,2022-07-10 04:43,598.11,Completed
9104,Debit Card,2021-01-12 13:26,956.05,Refunded
9105,UPI,2022-03-22 17:11,332.04,Refunded
9106,Debit Card,2022-01-27 19:12,879.67,Refunded
9107,Credit Card,2021-06-06 02:13,440.42,Refunded
9108,Debit Card,2020-04-01 22:54,123.19,Failed
9109,Credit Card,2022-07-17 20:29,593.71,Refunded
9110,Debit Card,2021-07-16 17:50,28.04,Failed
9111,Net Banking,2020-06-03 12:48,803.56,Refunded
9112,Net Banking,2023-07-16 07:02,69.31,Refunded
9113,Credit Card,2023-02-24 23:33,727.92,Refunded
9114,Debit Card,2020-08-12 08:23,855.91,Failed
9115,Debit Card,2021-09-24 22:13,834.04,Refunded
9116,Net Banking,2021-02-19 19:22,183.35,Failed
9117,UPI,2021-03-29 00:51,654.02,Completed
9118,Net Banking,2021-10-18 10:47,210.02,Failed
9119,UPI,2020-09-25 06:51,819.04,Refunded
9120,Net Banking,2020-07-23 09:27,797.89,Refunded
9121,Debit Card,2021-06-07 07:34,999.18,Refunded
9122,Credit Card,2020-03-08 00:41,143.38,Refunded
9123,Debit Card,2022-10-08 04:43,840.77,Failed
9124,Credit Card,2022-12-27 04:44,235.69,Completed
9125,Credit Card,2021-01-13 04:26,153.93,Failed
9126,UPI,2020-01-27 13:56,976.42,Refunded
9127,Net Banking,2022-01-31 01:40,981.07,Failed
9128,UPI,2020-10-06 07:00,916.13,Failed
9129,Credit Card,2023-07-10 19:16,565.61,Refunded
9130,Credit Card,2020-11-23 07:16,806.53,Failed
9131,Debit Card,2020-08-14 23:17,639.61,Refunded
9132,Debit Card,2022-12-26 02:33,712.01,Failed
9133,Credit Card,2022-03-04 15:31,724.73,Refunded
9134,UPI,2021-08-07 18:52,496.29,Refunded
9135,Debit Card,2022-09-20 05:30,646.16,Failed
9136,Debit Card,2023-06-18 09:27,675.02,Completed
9137,Credit Card,2021-12-09 17:57,375.01,Completed
9138,UPI,2023-08-24 09:09,470.65,Failed
9139,UPI,2021-01-21 13:56,739.42,Completed
9140,Credit Card,2021-08-15 20:02,226.93,Refunded
9141,UPI,2023-02-11 21:37,120.5,Refunded
9142,Debit Card,2022-03-07 20:19,521.33,Failed
9143,UPI,2021-03-27 23:17,246.65,Failed
9144,Debit Card,2020-08-16 09:50,974.91,Refunded
9145,Credit Card,2020-10-19 23:13,613.24,Completed
9146,Credit Card,2020-04-13 18:55,549.51,Refunded
9147,Credit Card,2021-03-30 10:25,611.15,Completed
9148,Credit Card,2023-08-09 13:32,306.67,Failed
9149,UPI,2022-02-04 08:20,974.59,Failed
9150,Net Banking,2020-12-10 18:00,81.14,Failed
9151,Debit Card,2021-05-31 09:02,510.89,Refunded
9152,UPI,2021-04-24 12:04,939.68,Failed
9153,Debit Card,2021-09-08 13:57,927.3,Refunded
9154,Net Banking,2021-11-20 16:16,893.56,Completed
9155,Debit Card,2021-04-14 19:13,559.06,Refunded
9156,Credit Card,2022-03-18 20:49,89.38,Failed
9157,Credit Card,2023-04-05 16:19,885.85,Refunded
9158,Credit Card,2022-10-01 08:29,233.48,Completed
9159,Net Banking,2020-09-06 01:07,314.5,Completed
9160,UPI,2021-12-03 23:23,301.28,Refunded
9161,UPI,2022-06-09 05:07,816.6,Failed
9162,Debit Card,2023-07-17 04:27,717.09,Refunded
9163,Net Banking,2020-12-28 22:13,62.05,Completed
9164,Debit Card,2022-12-11 22:11,230.69,Completed
9165,Debit Card,2022-09-13 14:45,69.94,Refunded
9166,UPI,2021-05-04 13:14,877.86,Completed
9167,Net Banking,2021-08-22 09:07,38.13,Failed
9168,UPI,2021-12-03 11:57,554.14,Refunded
9169,Debit Card,2021-06-21 03:26,373.04,Completed
9170,Debit Card,2021-04-27 08:54,723.94,Completed
9171,Credit Card,2020-02-29 09:25,512.65,Refunded
9172,UPI,2023-08-19 17:50,286.61,Refunded
9173,Credit Card,2021-10-29 21:27,748.82,Completed
9174,UPI,2021-04-27 16:08,662.8,Refunded
9175,Debit Card,2022-08-28 13:44,233.18,Refunded
9176,UPI,2023-03-30 23:27,55.67,Refunded
9177,UPI,2023-09-06 05:15,287.27,Completed
9178,Credit Card,2021-02-17 23:04,828.51,Completed
9179,UPI,2020-03-19 17:13,412.37,Completed
9180,UPI,2022-04-17 03:59,103.99,Completed
9181,UPI,2021-06-17 02:11,443.46,Refunded
9182,Debit Card,2022-08-24 00:24,68.23,Failed
9183,UPI,2021-12-11 23:16,757.38,Refunded
9184,Net Banking,2021-01-26 07:37,297.88,Refunded
9185,Credit Card,2021-06-27 03:46,123.43,Refunded
9186,UPI,2022-08-06 09:52,978.27,Refunded
9187,Credit Card,2023-02-17 13:29,65.95,Failed
9188,UPI,2023-03-02 07:43,143.67,Refunded
9189,Debit Card,2023-06-21 09:47,843.01,Failed
9190,UPI,2020-10-06 07:04,537.13,Failed
9191,Credit Card,2023-08-01 10:56,266.42,Refunded
9192,Credit Card,2022-11-15 22:01,759.84,Completed
9193,Net Banking,2021-07-23 17:54,323.93,Failed
9194,UPI,2022-02-03 06:43,417.37,Refunded
9195,Debit Card,2022-01-30 08:05,27.62,Failed
9196,Debit Card,2021-04-09 11:45,480.3,Refunded
9197,Debit Card,2022-04-30 00:31,295.59,Completed
9198,UPI,2021-04-17 08:22,500.5,Completed
9199,Credit Card,2021-08-21 12:19,400.2,Completed
9200,Net Banking,2020-05-02 05:23,652.37,Completed
9201,UPI,2022-12-22 14:02,214.06,Completed
9202,UPI,2020-12-17 04:46,773.77,Refunded
9203,Net Banking,2021-03-20 14:58,157.71,Completed
9204,Credit Card,2020-12-28 06:24,409.56,Refunded
9205,UPI,2022-10-15 06:48,288.54,Failed
9206,UPI,2023-05-20 16:37,208.09,Failed
9207,Net Banking,2021-04-11 13:06,332.48,Completed
9208,Credit Card,2022-03-30 08:16,25.94,Completed
9209,UPI,2020-04-04 15:01,175.32,Refunded
9210,Net Banking,2021-07-26 08:20,782.71,Refunded
9211,Debit Card,2023-04-13 08:13,211.5,Refunded
9212,Net Banking,2021-07-26 09:31,480.7,Refunded
9213,Debit Card,2022-01-15 10:19,226.8,Refunded
9214,UPI,2022-03-08 10:16,172.19,Completed
9215,UPI,2021-08-19 13:37,158.06,Failed
9216,Debit Card,2022-04-27 09:51,460.01,Completed
9217,Debit Card,2022-04-18 23:09,737.27,Completed
9218,Credit Card,2021-03-03 14:08,436.82,Refunded
9219,Credit Card,2022-04-24 14:13,393.55,Completed
9220,Debit Card,2020-10-18 17:17,129.14,Refunded
9221,Net Banking,2023-08-22 05:24,771.86,Failed
9222,UPI,2023-04-22 17:37,284.19,Completed
9223,UPI,2021-06-27 17:22,491.68,Refunded
9224,Debit Card,2020-02-19 01:24,770.36,Failed
9225,Debit Card,2021-04-03 21:19,974.53,Failed
9226,Net Banking,2023-04-20 00:42,786.9,Failed
9227,Credit Card,2022-06-10 06:59,146.26,Failed
9228,Debit Card,2021-07-13 15:58,252.24,Failed
9229,Credit Card,2022-04-01 04:59,228.58,Completed
9230,Net Banking,2023-04-22 22:57,535.34,Completed
9231,Debit Card,2021-03-18 19:00,643.15,Refunded
9232,Credit Card,2022-08-28 23:12,505.11,Completed
9233,UPI,2022-05-07 14:29,228.79,Completed
9234,Credit Card,2020-08-10 23:35,508.58,Failed
9235,Credit Card,2022-02-25 09:14,150.55,Refunded
9236,Net Banking,2022-06-15 02:26,227.68,Refunded
9237,Credit Card,2020-04-08 12:06,359.73,Refunded
9238,Net Banking,2021-03-10 07:34,305.9,Failed
9239,UPI,2020-01-05 01:07,46.47,Failed
9240,Net Banking,2023-06-16 23:48,679.64,Failed
9241,Debit Card,2023-04-13 09:17,241.75,Refunded
9242,Net Banking,2023-08-26 07:30,108.18,Failed
9243,Debit Card,2023-06-02 14:14,945.62,Refunded
9244,Net Banking,2023-03-20 09:58,888.52,Completed
9245,Net Banking,2023-01-10 13:40,990.73,Failed
9246,Debit Card,2023-08-18 16:18,808.56,Failed
9247,Net Banking,2022-07-16 08:34,829.46,Completed
9248,Net Banking,2022-02-28 10:59,238,Failed
9249,Debit Card,2022-08-31 14:03,246.3,Completed
9250,Credit Card,2022-07-16 06:33,367.63,Completed
9251,UPI,2020-01-19 07:07,654.62,Failed
9252,Credit Card,2021-02-04 10:46,953.92,Completed
9253,Credit Card,2020-07-19 01:00,75.67,Failed
9254,Debit Card,2023-01-19 12:52,649.21,Completed
9255,Net Banking,2023-05-08 14:51,21.9,Failed
9256,Net Banking,2023-08-06 09:49,920.74,Refunded
9257,Net Banking,2020-09-10 20:28,917.59,Completed
9258,UPI,2022-04-28 20:51,709.15,Failed
9259,Net Banking,2021-06-18 03:27,49.73,Completed
9260,Credit Card,2020-09-25 08:45,891.36,Refunded
9261,Credit Card,2020-10-23 08:21,179.16,Completed
9262,UPI,2021-08-25 17:53,842.54,Failed
9263,Credit Card,2022-04-26 16:39,332.49,Failed
9264,UPI,2023-02-24 00:01,438.57,Failed
9265,Debit Card,2022-04-06 19:13,361.32,Failed
9266,Credit Card,2021-09-03 13:04,907.86,Refunded
9267,Debit Card,2021-02-07 01:52,756.6,Completed
9268,Debit Card,2022-12-05 09:46,272.42,Refunded
9269,Credit Card,2021-01-18 16:45,776.66,Refunded
9270,Credit Card,2022-07-21 00:52,411.17,Failed
9271,UPI,2022-07-06 04:01,449.96,Failed
9272,Debit Card,2022-06-28 22:48,217.59,Failed
9273,UPI,2020-04-23 00:42,682.3,Refunded
9274,Net Banking,2020-02-22 06:45,725.43,Failed
9275,UPI,2022-08-17 12:02,162.81,Refunded
9276,Debit Card,2022-06-06 20:18,275.2,Failed
9277,UPI,2020-10-17 20:15,591.32,Failed
9278,Net Banking,2023-05-01 19:43,824.23,Failed
9279,Credit Card,2022-10-23 10:45,608.15,Completed
9280,Net Banking,2022-04-19 22:43,545.22,Failed
9281,Debit Card,2020-08-22 01:14,728.89,Completed
9282,Credit Card,2020-06-11 10:05,918.44,Refunded
9283,Net Banking,2022-08-20 20:17,407.71,Refunded
9284,Credit Card,2020-04-17 08:56,187.13,Completed
9285,Credit Card,2023-08-20 03:24,920.33,Refunded
9286,Net Banking,2021-09-22 13:01,775.24,Completed
9287,Debit Card,2020-10-06 15:36,255.75,Failed
9288,Debit Card,2020-10-15 22:39,39.31,Failed
9289,Credit Card,2020-12-04 00:45,992.41,Failed
9290,Net Banking,2021-01-15 23:35,637.04,Completed
9291,Debit Card,2020-02-17 15:00,177.66,Failed
9292,Credit Card,2023-03-27 16:11,260.04,Completed
9293,Debit Card,2023-03-11 15:58,789.18,Failed
9294,UPI,2021-12-13 23:17,167.68,Refunded
9295,UPI,2020-07-18 03:09,450.2,Failed
9296,UPI,2022-05-01 08:31,719.27,Refunded
9297,Debit Card,2022-05-13 11:59,310.16,Refunded
9298,UPI,2020-02-23 07:06,830.25,Refunded
9299,Debit Card,2022-04-14 05:07,156.04,Refunded
9300,Net Banking,2022-01-29 23:17,679.66,Failed
9301,Debit Card,2020-05-01 17:41,968.8,Refunded
9302,Debit Card,2020-07-22 02:59,293.89,Completed
9303,Credit Card,2022-04-10 06:24,110.15,Completed
9304,Debit Card,2022-11-10 09:50,505.4,Failed
9305,UPI,2022-07-16 04:47,48.7,Refunded
9306,Credit Card,2022-04-28 11:17,601.71,Refunded
9307,Credit Card,2023-02-04 00:40,570.48,Completed
9308,Net Banking,2020-05-26 05:37,69.27,Failed
9309,Credit Card,2022-10-10 13:34,105.2,Completed
9310,Debit Card,2023-09-12 22:55,427.99,Failed
9311,Credit Card,2022-02-27 15:38,713.12,Refunded
9312,Net Banking,2022-11-20 13:36,320.97,Completed
9313,Debit Card,2023-05-11 17:17,109.49,Refunded
9314,Net Banking,2022-09-18 20:16,621.71,Completed
9315,UPI,2021-01-26 06:23,962.02,Refunded
9316,Net Banking,2021-11-12 04:59,85.09,Refunded
9317,UPI,2021-03-10 13:55,732.89,Failed
9318,Debit Card,2023-03-28 05:24,457.01,Completed
9319,Debit Card,2023-03-10 17:40,746.51,Failed
9320,Net Banking,2021-02-19 11:09,239.7,Refunded
9321,Credit Card,2020-03-03 16:29,260.26,Completed
9322,UPI,2023-09-29 21:42,954.49,Completed
9323,Debit Card,2023-08-30 12:21,908.63,Refunded
9324,Net Banking,2023-08-14 22:26,941.01,Failed
9325,UPI,2020-09-09 13:42,787.29,Failed
9326,Debit Card,2021-02-24 12:07,815.92,Completed
9327,Credit Card,2023-02-03 02:12,979.02,Failed
9328,Net Banking,2020-12-22 16:34,699.35,Refunded
9329,Debit Card,2021-04-02 00:06,266.94,Failed
9330,Credit Card,2023-06-14 16:00,236.74,Completed
9331,Credit Card,2020-05-10 12:55,900.18,Failed
9332,UPI,2022-03-23 15:38,474.02,Failed
9333,Debit Card,2020-12-12 19:27,704.75,Completed
9334,UPI,2020-08-11 09:10,340.04,Failed
9335,Credit Card,2022-07-23 22:16,929.92,Completed
9336,Debit Card,2021-07-27 17:52,233.87,Completed
9337,Net Banking,2023-03-18 08:28,955.95,Failed
9338,Net Banking,2022-03-27 23:44,990.78,Failed
9339,UPI,2020-04-09 23:12,236.14,Refunded
9340,Debit Card,2020-03-17 00:41,48.7,Failed
9341,Net Banking,2022-12-02 04:06,985.8,Completed
9342,Net Banking,2020-11-15 22:32,494.48,Failed
9343,Credit Card,2022-03-11 22:54,569.31,Failed
9344,UPI,2021-06-22 17:34,125.77,Completed
9345,Net Banking,2021-02-01 08:19,721.22,Completed
9346,Credit Card,2021-10-17 23:14,929.02,Refunded
9347,Debit Card,2020-09-26 01:57,617.2,Completed
9348,Credit Card,2023-04-24 13:15,160.14,Completed
9349,Debit Card,2021-02-27 10:07,879.67,Completed
9350,UPI,2023-09-29 15:19,328.68,Refunded
9351,Credit Card,2021-03-19 10:26,651.82,Refunded
9352,Net Banking,2020-02-02 12:30,501.27,Refunded
9353,UPI,2021-02-01 21:48,44.53,Completed
9354,Net Banking,2021-01-19 19:08,773.83,Failed
9355,Credit Card,2020-10-10 00:14,577.74,Completed
9356,Net Banking,2020-10-25 22:29,541.6,Failed
9357,UPI,2023-01-16 23:30,389.8,Refunded
9358,Debit Card,2020-09-01 19:45,385.62,Completed
9359,Debit Card,2022-08-26 04:16,517.98,Completed
9360,UPI,2022-12-31 04:42,927.07,Failed
9361,UPI,2022-03-13 09:23,977.01,Refunded
9362,Credit Card,2020-09-29 12:06,534.6,Completed
9363,Net Banking,2023-05-26 00:49,841.11,Failed
9364,UPI,2020-11-19 13:01,884.02,Completed
9365,Credit Card,2023-05-07 01:23,762.07,Completed
9366,Credit Card,2022-03-25 14:06,858.07,Failed
9367,Net Banking,2022-03-11 12:22,477.22,Refunded
9368,UPI,2023-06-10 14:50,449.2,Completed
9369,Debit Card,2021-07-03 22:35,81.93,Completed
9370,Debit Card,2023-07-18 23:50,541.03,Refunded
9371,Credit Card,2020-01-18 14:54,277.33,Completed
9372,UPI,2023-07-07 21:03,189.11,Failed
9373,Net Banking,2021-10-16 08:58,692.01,Failed
9374,UPI,2021-12-28 00:05,52.64,Refunded
9375,UPI,2021-10-23 11:50,268.61,Refunded
9376,UPI,2023-05-15 17:29,519.12,Refunded
9377,Credit Card,2022-03-03 08:08,578,Failed
9378,Debit Card,2023-04-01 15:12,786.4,Failed
9379,UPI,2023-06-26 23:38,644.09,Refunded
9380,UPI,2021-07-27 20:40,846.41,Failed
9381,Credit Card,2020-10-26 23:54,790.5,Refunded
9382,Credit Card,2023-03-15 02:46,639.38,Refunded
9383,UPI,2020-04-09 01:01,351.92,Refunded
9384,Debit Card,2020-08-03 13:09,976.16,Refunded
9385,Credit Card,2021-01-18 15:11,915.62,Failed
9386,Net Banking,2022-10-18 12:14,202.05,Refunded
9387,Credit Card,2021-11-06 07:30,237.53,Completed
9388,Debit Card,2021-02-27 03:50,210.81,Failed
9389,Net Banking,2022-07-08 18:44,70,Completed
9390,Net Banking,2023-03-30 12:08,145.34,Completed
9391,UPI,2020-07-26 06:09,708.23,Completed
9392,Net Banking,2023-04-19 18:55,635.78,Completed
9393,Debit Card,2022-02-04 05:00,228.15,Completed
9394,Debit Card,2022-01-02 07:28,524.86,Refunded
9395,UPI,2023-08-13 07:58,782.61,Refunded
9396,Credit Card,2021-09-14 11:19,760.33,Failed
9397,Debit Card,2022-09-22 12:20,282.51,Completed
9398,Credit Card,2020-09-20 23:32,675.01,Completed
9399,Credit Card,2021-10-29 16:11,308.07,Failed
9400,UPI,2023-08-18 12:08,921.32,Failed
9401,Credit Card,2020-10-25 16:05,680.5,Failed
9402,Credit Card,2020-02-07 11:23,681.91,Completed
9403,Net Banking,2022-12-29 08:56,102.67,Completed
9404,Net Banking,2020-07-28 10:52,254.33,Failed
9405,Net Banking,2023-04-03 17:21,847.54,Failed
9406,Debit Card,2020-01-31 00:49,940.98,Refunded
9407,UPI,2020-07-14 07:59,708.5,Refunded
9408,Net Banking,2020-01-22 00:56,452.39,Failed
9409,Debit Card,2020-04-26 19:32,314.58,Completed
9410,Debit Card,2021-09-03 02:02,18.95,Failed
9411,Credit Card,2020-07-29 01:44,166.62,Failed
9412,UPI,2022-05-19 16:59,963.21,Refunded
9413,Debit Card,2023-09-05 12:54,758.88,Completed
9414,Net Banking,2020-05-22 01:08,281.16,Failed
9415,Credit Card,2020-06-22 02:53,164.81,Completed
9416,UPI,2021-05-04 04:47,92.09,Completed
9417,Net Banking,2023-01-03 01:41,873.03,Failed
9418,Net Banking,2022-06-17 12:21,351.78,Failed
9419,Net Banking,2023-06-03 22:13,967.37,Refunded
9420,Debit Card,2022-02-22 08:24,249.66,Completed
9421,Credit Card,2023-03-10 14:29,289.41,Refunded
9422,Credit Card,2022-04-12 05:00,512.33,Failed
9423,Debit Card,2020-06-23 11:22,885.1,Refunded
9424,Credit Card,2022-12-11 22:58,477.41,Completed
9425,Credit Card,2021-09-15 14:38,386.6,Refunded
9426,Net Banking,2020-04-26 12:59,786.18,Refunded
