order_id,customer_id,order_date,payment_id,shipping_id,total_amount
10258,904,2020-03-07 18:43,10258,10258,668.55
10259,688,2022-04-04 16:15,10259,10259,734.48
10260,1955,2021-08-22 02:41,10260,10260,947.19
10261,584,2023-08-27 04:56,10261,10261,484.94
10262,170,2022-06-27 02:19,10262,10262,35.04
10263,913,2020-10-27 11:23,10263,10263,46.53
10264,600,2021-08-05 15:23,10264,10264,123.56
10265,1660,2021-10-09 01:04,10265,10265,358.4
10266,146,2022-12-04 11:21,10266,10266,535.36
10267,1202,2020-01-06 19:11,10267,10267,526.33
10268,901,2020-02-15 05:21,10268,10268,113.46
10269,1069,2021-07-19 21:44,10269,10269,466.23
10270,908,2020-09-05 07:23,10270,10270,771.85
10271,1053,2023-07-02 15:38,10271,10271,931.99
10272,339,2022-06-21 17:33,10272,10272,715.74
10273,154,2020-06-12 22:11,10273,10273,688.84
10274,428,2021-12-11 14:27,10274,10274,743.15
10275,441,2023-05-15 13:50,10275,10275,15.88
10276,1704,2023-01-31 22:26,10276,10276,956.75
10277,1505,2020-11-26 01:46,10277,10277,356.14
10278,23,2022-08-02 03:31,10278,10278,93.67
10279,115,2020-04-22 15:34,10279,10279,916.7
10280,1843,2021-06-24 04:41,10280,10280,222.63
10281,1341,2022-10-31 04:20,10281,10281,790.15
10282,1616,2020-10-24 08:34,10282,10282,807.33
10283,471,2020-01-22 23:35,10283,10283,647.89
10284,1596,2022-12-11 05:08,10284,10284,645.11
10285,384,2020-10-03 03:43,10285,10285,956.14
10286,651,2020-02-01 02:19,10286,10286,189.5
10287,677,2022-03-05 18:09,10287,10287,21.9
10288,306,2021-09-30 16:28,10288,10288,920.27
10289,619,2020-02-10 09:34,10289,10289,134.49
10290,675,2021-01-29 17:33,10290,10290,792.43
10291,1908,2023-04-16 04:00,10291,10291,133.9
10292,291,2020-06-21 14:18,10292,10292,514.41
10293,1997,2021-06-16 21:43,10293,10293,245.96
10294,820,2020-09-19 13:08,10294,10294,38.6
10295,709,2023-05-19 08:51,10295,10295,509.99
10296,1380,2023-09-14 18:38,10296,10296,824.7
10297,450,2020-03-25 05:57,10297,10297,68.82
10298,1158,2023-06-04 20:31,10298,10298,417.37
10299,1431,2022-06-12 05:16,10299,10299,482.6
10300,335,2021-11-01 15:21,10300,10300,921.09
10301,614,2022-06-25 16:21,10301,10301,431.94
10302,1374,2022-04-26 03:25,10302,10302,143.7
10303,720,2021-05-22 21:49,10303,10303,827.11
10304,1312,2022-04-18 11:03,10304,10304,924.88
10305,239,2020-12-12 01:07,10305,10305,23.33
10306,166,2020-09-20 12:47,10306,10306,19.25
10307,889,2021-08-17 00:49,10307,10307,857.18
10308,1517,2021-05-25 15:13,10308,10308,991.48
10309,889,2020-10-10 17:18,10309,10309,616.33
10310,376,2020-03-04 17:31,10310,10310,551.11
10311,123,2022-02-02 06:13,10311,10311,390.48
10312,665,2022-08-21 07:33,10312,10312,33.76
10313,542,2021-08-25 15:26,10313,10313,829.95
10314,549,2021-04-15 04:43,10314,10314,482.22
10315,1510,2023-07-05 13:50,10315,10315,413.44
10316,1282,2020-01-06 22:05,10316,10316,699.25
10317,1508,2022-04-24 20:13,10317,10317,949.99
10318,884,2023-07-26 19:10,10318,10318,716.2
10319,916,2020-12-21 14:53,10319,10319,594.03
10320,1739,2023-05-15 22:59,10320,10320,396.35
10321,1246,2023-01-10 16:45,10321,10321,611.74
10322,1868,2021-10-03 04:37,10322,10322,145.29
10323,1212,2022-05-10 03:09,10323,10323,917.33
10324,764,2020-06-28 06:00,10324,10324,772.17
10325,961,2021-08-18 00:32,10325,10325,119.17
10326,617,2021-06-16 16:38,10326,10326,992.8
10327,1715,2022-07-31 09:35,10327,10327,961.26
10328,331,2020-01-20 00:30,10328,10328,837.81
10329,1225,2020-01-13 13:12,10329,10329,973.78
10330,1986,2022-12-14 21:23,10330,10330,756.88
10331,1562,2022-12-13 11:51,10331,10331,382.84
10332,116,2020-11-11 06:10,10332,10332,214.43
10333,1054,2023-05-27 07:32,10333,10333,711.29
10334,1455,2022-05-19 09:52,10334,10334,95.37
10335,1286,2021-05-21 13:26,10335,10335,779.94
10336,1668,2021-03-17 03:22,10336,10336,982.64
10337,1899,2022-06-30 04:56,10337,10337,153.18
10338,401,2023-03-27 07:21,10338,10338,808.85
10339,1728,2021-04-12 15:36,10339,10339,795.84
10340,1512,2020-12-27 23:36,10340,10340,942.93
10341,1652,2022-10-30 05:51,10341,10341,541.71
10342,837,2020-06-14 18:25,10342,10342,39.41
10343,655,2022-01-09 13:06,10343,10343,103.13
10344,156,2021-08-31 13:03,10344,10344,413.15
10345,865,2020-01-13 05:44,10345,10345,228.74
10346,961,2021-07-21 05:46,10346,10346,71.43
10347,1976,2022-03-07 21:51,10347,10347,793.14
10348,514,2020-07-04 08:53,10348,10348,103.22
10349,985,2022-11-17 04:16,10349,10349,199.44
10350,996,2023-08-08 10:02,10350,10350,103.88
10351,1068,2020-03-27 17:48,10351,10351,356.15
10352,1492,2023-07-07 02:45,10352,10352,152.2
10353,485,2021-04-24 07:29,10353,10353,60.44
10354,1357,2022-01-09 20:12,10354,10354,296.67
10355,612,2023-01-23 06:53,10355,10355,210.54
10356,1461,2021-09-29 16:22,10356,10356,446.59
10357,390,2023-05-27 01:29,10357,10357,358.54
10358,1770,2021-08-02 21:58,10358,10358,774.09
10359,1850,2023-01-30 09:03,10359,10359,902.59
10360,730,2021-08-04 18:13,10360,10360,814.67
10361,1702,2020-03-09 17:15,10361,10361,841.24
10362,1783,2023-07-26 09:39,10362,10362,646.48
10363,505,2021-06-12 21:11,10363,10363,306.02
10364,1432,2020-09-28 05:48,10364,10364,534.98
10365,731,2022-05-09 05:37,10365,10365,442.43
10366,637,2022-05-12 17:31,10366,10366,989.7
10367,206,2021-01-08 20:03,10367,10367,257.5
10368,999,2022-07-21 23:04,10368,10368,913.44
10369,916,2022-02-26 23:23,10369,10369,193.32
10370,1395,2021-06-17 06:14,10370,10370,351.07
10371,1249,2022-03-27 09:44,10371,10371,824.73
10372,256,2023-03-30 14:35,10372,10372,738.16
10373,872,2023-02-12 13:59,10373,10373,829.6
10374,917,2022-03-13 00:08,10374,10374,171.21
10375,626,2020-01-01 19:22,10375,10375,454.56
10376,1447,2021-01-15 07:09,10376,10376,328.89
10377,69,2020-03-13 08:44,10377,10377,189.32
10378,978,2021-03-03 05:00,10378,10378,409.58
10379,1261,2021-02-27 14:08,10379,10379,446.17
10380,1741,2021-02-05 09:34,10380,10380,83.83
10381,277,2021-10-02 21:11,10381,10381,133.2
10382,666,2020-12-31 08:38,10382,10382,789.86
10383,1167,2020-11-11 22:44,10383,10383,633.71
10384,1576,2023-06-04 22:58,10384,10384,112.18
10385,1939,2022-05-01 12:26,10385,10385,709.64
10386,3,2020-10-31 12:30,10386,10386,422.84
10387,1303,2022-05-11 15:58,10387,10387,217.41
10388,1024,2023-07-03 22:14,10388,10388,664.16
10389,1141,2021-06-18 01:29,10389,10389,923.61
10390,1795,2021-02-16 05:08,10390,10390,15.53
10391,620,2022-12-29 17:40,10391,10391,422.68
10392,1540,2020-08-06 22:39,10392,10392,146.03
10393,1106,2023-06-14 15:07,10393,10393,968.16
10394,1480,2020-09-17 12:50,10394,10394,37.55
10395,721,2022-06-07 07:28,10395,10395,484.2
10396,1940,2020-12-25 06:42,10396,10396,383.1
10397,421,2020-05-31 07:06,10397,10397,911.29
10398,1862,2022-05-22 17:50,10398,10398,943.95
10399,1760,2021-05-30 19:24,10399,10399,84.51
10400,414,2022-01-25 18:15,10400,10400,927.97
10401,1646,2023-06-14 22:35,10401,10401,720.25
10402,1476,2020-07-12 21:38,10402,10402,345.19
10403,1795,2023-03-07 05:29,10403,10403,962.33
10404,820,2022-08-05 19:05,10404,10404,333.71
10405,1031,2023-08-05 08:51,10405,10405,178.36
10406,1732,2021-08-20 08:31,10406,10406,78.73
10407,1483,2021-01-05 12:00,10407,10407,727.58
10408,69,2023-07-23 09:28,10408,10408,918.02
10409,719,2022-09-07 03:35,10409,10409,749.4
10410,1477,2021-08-25 09:53,10410,10410,555.72
10411,116,2023-05-31 21:48,10411,10411,19.33
10412,1261,2022-07-03 17:21,10412,10412,871.42
10413,243,2023-06-29 02:07,10413,10413,857.09
10414,1094,2023-03-08 03:16,10414,10414,896.51
10415,1009,2021-03-08 10:23,10415,10415,559.14
10416,1462,2023-08-24 23:55,10416,10416,623.21
10417,1826,2020-06-20 15:06,10417,10417,149.83
10418,1549,2023-03-28 16:43,10418,10418,234.93
10419,1614,2021-09-07 14:03,10419,10419,256.02
10420,1804,2023-06-19 07:00,10420,10420,33.68
10421,304,2022-05-05 08:33,10421,10421,557.51
10422,1100,2023-06-26 07:54,10422,10422,983.8
10423,1363,2021-11-14 00:54,10423,10423,80.2
10424,1726,2020-02-14 02:26,10424,10424,996.07
10425,4,2022-12-29 11:44,10425,10425,233.05
10426,1225,2023-08-04 20:14,10426,10426,793.21
10427,1655,2022-06-26 07:37,10427,10427,88.07
10428,60,2023-06-14 05:41,10428,10428,799.69
10429,1325,2022-05-18 09:08,10429,10429,753.77
10430,1977,2022-10-12 18:54,10430,10430,381.98
10431,1078,2021-07-31 07:47,10431,10431,463.85
10432,1510,2022-03-20 14:14,10432,10432,551.5
10433,1397,2022-01-16 21:58,10433,10433,835.62
10434,291,2022-07-01 11:39,10434,10434,688.64
10435,1946,2022-07-14 18:31,10435,10435,648.69
10436,1992,2023-07-28 13:34,10436,10436,246.61
10437,919,2022-07-30 21:25,10437,10437,728.64
10438,716,2023-07-25 07:47,10438,10438,936.78
10439,954,2022-04-22 02:25,10439,10439,909.99
10440,895,2023-06-18 03:52,10440,10440,643.4
10441,1956,2022-12-04 05:02,10441,10441,484.35
10442,668,2020-01-30 03:33,10442,10442,25
10443,1014,2020-01-01 20:00,10443,10443,716.22
10444,484,2023-08-29 14:30,10444,10444,140.45
10445,572,2021-05-07 00:13,10445,10445,967.91
10446,1349,2020-07-09 18:39,10446,10446,893.86
10447,325,2020-02-16 23:29,10447,10447,549.72
10448,1571,2021-05-22 02:05,10448,10448,435.84
10449,485,2022-02-24 05:34,10449,10449,142.03
10450,1239,2023-06-15 20:22,10450,10450,788.93
10451,1455,2022-10-30 02:29,10451,10451,829.83
10452,1938,2020-01-13 04:28,10452,10452,841.45
10453,1469,2023-06-01 08:56,10453,10453,815.84
10454,1915,2021-07-05 03:47,10454,10454,962.58
10455,892,2023-01-20 03:30,10455,10455,721.54
10456,303,2023-04-30 20:56,10456,10456,43.4
10457,80,2021-10-14 14:51,10457,10457,845.51
10458,1510,2023-04-15 09:57,10458,10458,951.2
10459,235,2022-11-18 20:22,10459,10459,658.98
10460,1076,2022-07-22 01:43,10460,10460,423.81
10461,121,2023-02-06 00:33,10461,10461,609.63
10462,927,2021-08-14 06:54,10462,10462,963.51
10463,1709,2021-03-27 21:28,10463,10463,937.65
10464,116,2020-07-26 17:24,10464,10464,857.75
10465,1416,2022-11-21 20:59,10465,10465,627.68
10466,1964,2020-03-13 16:15,10466,10466,94.18
10467,606,2020-06-09 13:36,10467,10467,391.33
10468,888,2021-02-07 13:56,10468,10468,334.06
10469,1885,2021-12-22 19:48,10469,10469,517.17
10470,1405,2021-10-17 06:30,10470,10470,489.91
10471,1669,2020-02-15 08:51,10471,10471,415.97
10472,245,2023-05-05 16:23,10472,10472,622.53
10473,316,2021-09-07 17:26,10473,10473,920.08
10474,1460,2021-01-22 22:12,10474,10474,548.61
10475,208,2021-12-04 04:07,10475,10475,742.4
10476,982,2021-04-19 06:21,10476,10476,278.98
10477,1133,2021-04-15 08:34,10477,10477,549.28
10478,1699,2020-05-03 01:40,10478,10478,137.52
10479,1561,2021-03-04 04:13,10479,10479,607.97
10480,863,2022-07-28 02:30,10480,10480,608.69
10481,425,2023-06-22 11:42,10481,10481,961.28
10482,1495,2022-12-13 03:26,10482,10482,899.36
10483,1402,2021-07-14 14:44,10483,10483,604.86
10484,1813,2023-09-28 11:46,10484,10484,481.62
10485,1582,2020-02-16 21:36,10485,10485,147.64
10486,700,2021-07-04 03:23,10486,10486,689.09
10487,279,2020-10-31 23:19,10487,10487,21.51
10488,1704,2021-12-01 03:01,10488,10488,745.57
10489,1667,2020-05-29 03:24,10489,10489,466.93
10490,958,2021-05-19 23:37,10490,10490,529.71
10491,1758,2022-04-23 04:09,10491,10491,950.84
10492,261,2023-03-15 09:20,10492,10492,675.11
10493,675,2022-02-11 04:07,10493,10493,251.89
10494,110,2022-11-21 21:41,10494,10494,840
10495,1897,2021-03-29 09:23,10495,10495,573.4
10496,889,2023-05-03 19:59,10496,10496,621
10497,234,2023-03-08 13:27,10497,10497,662.36
10498,1470,2021-01-27 08:14,10498,10498,741.84
10499,1645,2021-12-29 15:10,10499,10499,126.11
10500,1484,2020-06-06 07:29,10500,10500,839.81
10501,1373,2021-01-05 10:17,10501,10501,635.76
10502,700,2021-11-23 11:00,10502,10502,954.7
10503,1559,2020-07-24 03:45,10503,10503,172.89
10504,1378,2020-06-16 00:12,10504,10504,413.49
10505,1039,2022-04-20 03:57,10505,10505,600.9
10506,836,2020-11-12 05:57,10506,10506,259.83
10507,1857,2020-10-07 13:38,10507,10507,162.5
10508,1426,2022-02-23 09:08,10508,10508,404.06
10509,1285,2021-01-13 19:32,10509,10509,172.54
10510,1284,2023-05-18 15:34,10510,10510,973.93
10511,270,2021-03-24 12:05,10511,10511,410.28
10512,213,2020-03-08 23:11,10512,10512,430.14
10513,1204,2021-10-17 07:46,10513,10513,470.3
10514,391,2023-04-02 06:10,10514,10514,242.85
10515,1456,2022-08-20 02:11,10515,10515,616.18
10516,1130,2023-02-13 11:34,10516,10516,122.29
10517,514,2021-08-27 00:51,10517,10517,509.22
10518,546,2022-08-19 21:15,10518,10518,824.47
10519,1986,2020-09-02 07:39,10519,10519,240.46
10520,1494,2020-05-18 21:09,10520,10520,241.62
10521,1617,2023-03-02 18:47,10521,10521,248.86
10522,1009,2020-09-29 10:41,10522,10522,703.09
10523,1189,2021-11-28 06:33,10523,10523,960.66
10524,988,2022-10-12 19:48,10524,10524,206.06
10525,1615,2020-08-24 04:56,10525,10525,863.52
10526,1734,2020-05-03 22:38,10526,10526,177.6
10527,1897,2023-07-30 11:43,10527,10527,180.14
10528,85,2022-03-06 07:24,10528,10528,439
10529,1369,2022-04-09 18:52,10529,10529,364.16
10530,99,2020-01-02 19:04,10530,10530,285.77
10531,1197,2021-02-28 00:39,10531,10531,708.02
10532,1972,2020-12-12 23:04,10532,10532,62.33
10533,1798,2022-08-22 23:16,10533,10533,939.56
10534,843,2022-10-28 07:23,10534,10534,865.44
10535,487,2021-06-02 15:46,10535,10535,577.73
10536,681,2023-02-09 01:31,10536,10536,902.94
10537,897,2022-12-22 22:00,10537,10537,417.21
10538,1664,2021-02-24 15:53,10538,10538,72.05
10539,447,2022-01-04 19:07,10539,10539,919.56
10540,467,2022-07-09 03:39,10540,10540,396.58
10541,688,2023-01-26 07:03,10541,10541,376.75
10542,539,2022-08-26 09:08,10542,10542,906.53
10543,1143,2022-04-19 20:39,10543,10543,252.06
10544,1933,2020-12-14 03:08,10544,10544,504.85
10545,749,2022-11-30 12:46,10545,10545,654.49
10546,1448,2021-02-10 09:11,10546,10546,93.44
10547,584,2022-11-29 22:02,10547,10547,845.77
10548,501,2021-06-09 00:28,10548,10548,769.69
10549,1931,2022-06-04 15:38,10549,10549,828.83
10550,1059,2020-06-28 07:42,10550,10550,123.92
10551,195,2020-11-11 15:19,10551,10551,956.14
10552,1264,2022-07-13 04:05,10552,10552,977.5
10553,1942,2021-02-21 08:36,10553,10553,959.68
10554,520,2021-04-27 17:46,10554,10554,126.31
10555,96,2022-05-06 22:40,10555,10555,951.42
10556,642,2022-03-18 06:06,10556,10556,768.4
10557,311,2020-06-18 08:39,10557,10557,915.5
10558,319,2020-03-04 20:35,10558,10558,239.43
10559,1418,2023-09-10 13:25,10559,10559,330.99
10560,1782,2020-01-17 04:30,10560,10560,687.97
10561,877,2022-04-29 18:43,10561,10561,734.67
10562,809,2022-05-09 10:44,10562,10562,531.91
10563,1839,2022-09-13 11:37,10563,10563,41.65
10564,448,2021-01-20 07:32,10564,10564,547.13
10565,1566,2021-08-30 02:48,10565,10565,470.72
10566,1897,2023-04-11 08:46,10566,10566,240.23
10567,468,2020-05-23 15:00,10567,10567,588.34
10568,929,2022-10-05 17:12,10568,10568,662.29
10569,1394,2020-08-13 15:42,10569,10569,270.81
10570,441,2022-09-11 08:13,10570,10570,720.38
10571,1465,2022-02-09 05:57,10571,10571,765.34
10572,1467,2020-10-08 12:06,10572,10572,600.93
10573,655,2021-04-19 04:01,10573,10573,245.55
10574,465,2020-09-07 15:43,10574,10574,530.35
10575,951,2022-02-26 20:09,10575,10575,501.06
10576,1190,2020-02-01 01:01,10576,10576,142.08
10577,1028,2020-10-19 01:48,10577,10577,839.78
10578,463,2022-02-16 21:27,10578,10578,588.69
10579,604,2020-06-05 18:15,10579,10579,903.05
10580,73,2020-06-28 02:25,10580,10580,580.15
10581,1295,2020-01-19 14:37,10581,10581,381.27
10582,83,2022-03-27 18:18,10582,10582,38.78
10583,1644,2021-12-03 11:47,10583,10583,184.11
10584,1713,2023-07-06 22:19,10584,10584,138.7
10585,266,2021-06-07 17:40,10585,10585,132.49
10586,571,2022-02-10 17:54,10586,10586,406.59
10587,1127,2021-09-15 20:43,10587,10587,283.56
10588,360,2023-05-26 11:20,10588,10588,254.18
10589,1274,2021-05-17 19:20,10589,10589,69.09
10590,465,2020-08-05 08:52,10590,10590,364.33
10591,1210,2021-01-19 20:50,10591,10591,929.78
10592,1300,2022-07-24 14:38,10592,10592,539.66
10593,1084,2021-04-21 21:05,10593,10593,557.56
10594,338,2020-03-19 18:21,10594,10594,663.08
10595,728,2022-04-19 15:38,10595,10595,782.38
10596,751,2021-12-23 02:42,10596,10596,489.98
10597,1387,2022-07-13 13:47,10597,10597,307.09
10598,120,2021-08-31 01:25,10598,10598,237.48
10599,333,2020-04-20 14:47,10599,10599,489.13
10600,1142,2020-03-28 22:24,10600,10600,234.76
10601,1195,2020-05-18 00:40,10601,10601,218.72
10602,1074,2021-04-02 09:07,10602,10602,975.81
10603,654,2023-08-14 20:58,10603,10603,965.4
10604,304,2020-09-15 07:26,10604,10604,614.99
10605,1317,2022-05-07 21:16,10605,10605,250.21
10606,178,2023-06-17 12:53,10606,10606,999.48
10607,384,2021-09-22 19:40,10607,10607,407.32
10608,219,2023-09-01 04:04,10608,10608,772.92
10609,1198,2022-09-29 21:04,10609,10609,766.81
10610,1805,2020-05-14 09:21,10610,10610,60.37
10611,673,2022-10-23 04:46,10611,10611,568.54
10612,1464,2021-09-01 02:41,10612,10612,130.31
10613,1671,2021-11-04 00:39,10613,10613,507.2
10614,1404,2020-08-13 21:27,10614,10614,181.29
10615,1164,2021-08-21 21:58,10615,10615,195.34
10616,1385,2023-03-08 10:17,10616,10616,832.21
10617,561,2020-07-27 09:03,10617,10617,408.44
10618,1357,2020-10-07 18:17,10618,10618,240.83
10619,1259,2021-07-30 19:41,10619,10619,768.07
10620,1323,2022-04-03 14:19,10620,10620,738.42
10621,120,2022-12-18 15:12,10621,10621,234.94
10622,1969,2023-08-25 00:20,10622,10622,272.76
10623,970,2022-02-10 01:09,10623,10623,209.66
10624,1250,2022-02-06 00:31,10624,10624,127.18
10625,904,2023-07-11 19:47,10625,10625,508.13
10626,1129,2021-07-13 07:49,10626,10626,261.16
10627,1779,2020-05-14 12:04,10627,10627,188.26
10628,1462,2023-07-26 17:18,10628,10628,834.74
10629,694,2023-04-11 05:48,10629,10629,478.49
10630,1098,2022-07-13 04:55,10630,10630,549.93
10631,1550,2023-09-26 17:25,10631,10631,717.08
10632,694,2022-09-25 18:40,10632,10632,168.97
10633,1560,2021-12-03 06:17,10633,10633,863.44
10634,1922,2021-06-08 08:58,10634,10634,386.06
10635,54,2020-09-09 10:24,10635,10635,512.89
10636,1777,2021-04-29 14:44,10636,10636,202.38
10637,457,2020-05-28 11:27,10637,10637,605.25
10638,1716,2023-08-23 03:10,10638,10638,685.63
10639,599,2020-03-29 20:01,10639,10639,172.5
10640,1806,2020-05-18 22:52,10640,10640,324.91
10641,127,2022-02-27 22:36,10641,10641,388.58
10642,883,2022-03-05 03:54,10642,10642,71.38
10643,712,2022-05-10 01:41,10643,10643,877.37
10644,378,2021-08-15 19:23,10644,10644,828.5
10645,1897,2020-12-18 14:05,10645,10645,596.79
10646,1508,2021-05-08 13:22,10646,10646,889.99
10647,805,2020-08-24 16:19,10647,10647,695.71
10648,1444,2022-06-11 12:08,10648,10648,354.83
10649,1876,2023-08-21 22:14,10649,10649,778.09
10650,638,2020-08-30 18:35,10650,10650,967.92
10651,1454,2021-11-19 23:17,10651,10651,873.22
10652,1949,2020-03-09 07:58,10652,10652,11.34
10653,1960,2022-10-28 09:40,10653,10653,789.02
10654,936,2020-11-10 15:36,10654,10654,198.03
10655,813,2023-04-08 22:39,10655,10655,296.46
10656,1538,2021-01-08 05:19,10656,10656,445.14
10657,1030,2021-06-25 00:09,10657,10657,526.08
10658,146,2022-08-06 14:17,10658,10658,888.13
10659,33,2022-05-31 05:59,10659,10659,521.44
10660,139,2022-02-15 08:17,10660,10660,350.13
10661,17,2023-01-09 09:46,10661,10661,974.56
10662,876,2021-06-19 17:47,10662,10662,547.66
10663,1681,2022-06-01 08:37,10663,10663,432.45
10664,193,2022-11-19 00:48,10664,10664,619.89
10665,341,2022-11-20 07:25,10665,10665,225.7
10666,152,2020-05-07 14:53,10666,10666,472.23
10667,1714,2021-02-24 11:21,10667,10667,811.9
10668,42,2021-02-15 14:08,10668,10668,31.41
10669,447,2023-06-04 06:52,10669,10669,299.07
10670,126,2021-09-08 23:48,10670,10670,560.44
10671,1327,2022-04-13 19:50,10671,10671,608.23
10672,881,2021-03-15 15:34,10672,10672,458.88
10673,43,2020-03-10 13:06,10673,10673,46.7
10674,1493,2021-10-31 02:49,10674,10674,428.54
10675,1183,2022-02-25 02:22,10675,10675,31.92
10676,346,2023-09-25 14:36,10676,10676,424.67
10677,936,2020-06-28 14:13,10677,10677,943.93
10678,599,2022-08-16 20:27,10678,10678,27.98
10679,1541,2020-03-09 18:17,10679,10679,99.19
10680,785,2021-04-11 09:22,10680,10680,687.88
10681,272,2021-01-27 04:53,10681,10681,968.75
10682,1426,2020-06-28 22:11,10682,10682,776.19
10683,275,2020-07-09 01:04,10683,10683,629.35
10684,1749,2020-07-27 15:36,10684,10684,552.36
10685,153,2021-10-09 22:40,10685,10685,164.63
10686,1853,2020-03-20 16:45,10686,10686,284.87
10687,1613,2020-06-29 23:15,10687,10687,600.18
10688,32,2022-12-26 10:44,10688,10688,773.18
10689,560,2022-10-07 09:10,10689,10689,274.13
10690,320,2020-10-30 22:15,10690,10690,398.77
10691,203,2022-05-09 01:25,10691,10691,732.04
10692,892,2020-07-19 18:09,10692,10692,249.58
10693,1546,2020-07-31 17:39,10693,10693,317.65
10694,1890,2023-04-19 05:11,10694,10694,900.76
10695,814,2020-05-23 22:38,10695,10695,353.88
10696,1646,2021-06-22 07:15,10696,10696,218.06
10697,1693,2020-01-16 09:41,10697,10697,585.13
10698,1331,2021-01-29 01:42,10698,10698,141.49
10699,1536,2021-01-12 23:44,10699,10699,237.28
10700,1436,2022-12-27 07:47,10700,10700,411
10701,1775,2021-04-04 01:26,10701,10701,904.46
10702,890,2023-05-25 03:10,10702,10702,312.11
10703,1241,2023-05-27 20:24,10703,10703,594.64
10704,197,2020-01-16 22:13,10704,10704,515.13
10705,199,2023-05-26 06:01,10705,10705,715.63
10706,1687,2022-11-30 12:37,10706,10706,995.16
10707,1092,2020-02-04 06:27,10707,10707,366.54
10708,520,2020-08-11 04:46,10708,10708,752.47
10709,1332,2020-10-12 10:43,10709,10709,150.7
10710,235,2021-07-04 15:12,10710,10710,218.58
10711,1339,2022-12-20 03:01,10711,10711,454.17
10712,1604,2020-01-28 14:10,10712,10712,948.1
10713,115,2021-08-06 02:50,10713,10713,712.39
10714,1018,2023-02-18 18:48,10714,10714,48.98
10715,1537,2020-02-05 02:46,10715,10715,401.95
10716,817,2020-06-06 04:43,10716,10716,543.82
10717,1858,2020-02-05 22:08,10717,10717,445.99
10718,1657,2023-07-17 14:02,10718,10718,615.16
10719,728,2020-04-17 10:17,10719,10719,42.55
10720,790,2022-08-04 21:33,10720,10720,104.98
10721,1575,2022-12-18 23:43,10721,10721,717.13
10722,669,2021-11-12 20:04,10722,10722,73.54
10723,320,2020-10-29 07:42,10723,10723,62.91
10724,947,2022-09-17 15:56,10724,10724,50.61
10725,968,2023-04-02 13:05,10725,10725,786.43
10726,970,2022-12-31 14:08,10726,10726,23.24
10727,63,2020-06-28 21:49,10727,10727,39.03
10728,1159,2023-05-17 23:15,10728,10728,653.83
10729,1342,2021-10-18 04:34,10729,10729,897.79
10730,1770,2022-01-22 23:25,10730,10730,766.6
10731,259,2022-12-24 01:02,10731,10731,337.44
10732,1802,2020-05-10 18:57,10732,10732,38.45
10733,736,2022-05-01 21:34,10733,10733,603.87
10734,62,2023-01-02 05:14,10734,10734,419.1
10735,1316,2020-03-13 12:52,10735,10735,982.35
10736,355,2023-05-22 12:47,10736,10736,474.42
10737,45,2021-09-05 08:47,10737,10737,136.95
10738,635,2023-02-22 18:10,10738,10738,853.04
10739,1488,2021-05-16 20:47,10739,10739,856.09
10740,1802,2021-09-23 08:35,10740,10740,297.58
10741,1698,2021-09-06 02:18,10741,10741,164.14
10742,1555,2022-10-25 21:41,10742,10742,495.77
10743,742,2020-05-06 07:33,10743,10743,591.7
10744,1333,2022-02-11 15:28,10744,10744,515.96
10745,433,2021-07-16 23:44,10745,10745,177.55
10746,820,2023-06-29 16:44,10746,10746,107.46
10747,657,2021-05-04 01:08,10747,10747,310.34
10748,1692,2021-04-05 17:05,10748,10748,404.89
10749,1765,2022-03-18 11:25,10749,10749,972.9
10750,27,2020-11-27 12:24,10750,10750,551.94
10751,6,2023-03-15 04:50,10751,10751,889.48
10752,771,2022-04-29 04:09,10752,10752,459.3
10753,1564,2020-12-04 03:34,10753,10753,413.62
10754,215,2022-07-19 07:31,10754,10754,846.11
10755,95,2023-03-17 02:57,10755,10755,530.98
10756,1179,2022-12-15 16:33,10756,10756,791.71
10757,1943,2023-08-03 11:10,10757,10757,925.55
10758,388,2023-06-14 12:46,10758,10758,505.64
10759,778,2023-09-27 02:35,10759,10759,85.2
10760,1462,2023-08-01 18:53,10760,10760,236.87
10761,550,2020-01-24 05:30,10761,10761,787.85
10762,450,2021-01-04 06:16,10762,10762,310.47
10763,42,2023-03-02 07:04,10763,10763,694.79
10764,268,2021-07-01 17:12,10764,10764,53.29
10765,1976,2023-07-17 15:35,10765,10765,952.62
10766,734,2023-06-20 04:52,10766,10766,516.67
10767,1905,2023-09-25 03:14,10767,10767,596.75
10768,546,2020-01-10 12:44,10768,10768,242.49
10769,1761,2023-06-02 01:03,10769,10769,63.66
10770,595,2021-04-29 22:34,10770,10770,107.28
10771,733,2022-03-18 07:06,10771,10771,817.29
10772,369,2020-05-10 09:54,10772,10772,354.97
10773,1209,2021-08-03 21:42,10773,10773,484.4
10774,271,2021-09-02 11:22,10774,10774,737.67
10775,1364,2023-04-12 06:04,10775,10775,191.69
10776,705,2022-12-21 16:58,10776,10776,797.94
10777,1053,2021-03-27 20:00,10777,10777,292.61
10778,822,2021-04-08 16:41,10778,10778,910.62
10779,91,2022-08-21 00:47,10779,10779,242.67
10780,1603,2020-08-04 04:19,10780,10780,390.59
10781,1804,2020-12-26 18:45,10781,10781,531.55
10782,761,2023-06-05 22:47,10782,10782,267.87
10783,1426,2022-08-10 10:38,10783,10783,620.22
10784,206,2022-08-15 22:57,10784,10784,577.72
